AtomicUnitID,SourceDoc,SourcePrefix,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes,CategoryID,CategoryAssignmentStatus,CategoryAssignmentMethod,CategoryAssignmentConfidence,CategoryCandidateIDs,CategoryAssignmentRationale,KnowledgeTypeIDs,SubjectIDs,DecisionRef,OpenIssue,PrimaryKnowledgeTypeID,PrimarySubjectID,Gate4AssignmentStatus,Gate4AssignmentMethod,Gate4AssignmentConfidence,Gate4CandidateSubjectIDs,Gate4AssignmentRationale
HBA-ED099-00001,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,1,DEL-17-07 has Deliverable ID DEL-17-07 within Package ID PKG-17 (Export Format Interoperability).,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Datasheet.md:L6|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0004,ce76ee9708d1,IN,SEC-ED099-0004,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-01_Datasheet-Reference,SUB-18-01-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-01_Datasheet-Reference,SUB-18-01-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-01-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-01_Datasheet-Reference; unit -> SUB-18-01-07_DEL-17-07.
HBA-ED099-00111,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,111,"Step 6: confirm the manifest references the profile, source basis, target file, stable ID sidecar, diagnostics, and loss report.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L78|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0033,863e67b54cbc,IN,SEC-ED099-0033,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00112,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,112,Step 6: confirm the stable ID sidecar links canonical IDs to emitted target records or loss-report entries.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L79|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0033,e9b5081d6cba,IN,SEC-ED099-0033,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00113,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,113,"Step 6: confirm every unsupported, approximated, delegated, omitted, or TBD behavior appears in the loss report.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L80|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0033,13b8a7e16118,IN,SEC-ED099-0033,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00114,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,114,"Step 6: confirm no release, compatibility, code-compliance, formal-validation, or professional-acceptance claim is present.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L81|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0033,f29b7648c181,IN,SEC-ED099-0033,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00115,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,115,"Step 6: confirm generated PCF export evidence is not described as downstream import compatibility, solver validation, release readiness, code compliance, professional acceptance, or external-tool approval.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L82|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0033,ba2a7b444c4b,IN,SEC-ED099-0033,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00116,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,116,Phase A verification confirms the four-document kit exists.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L88|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0034,ed8e28f545ec,IN,SEC-ED099-0034,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00117,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,117,Phase A verification checks the default section headings required by the four-documents skill.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L89|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0034,779ef0ed84f7,IN,SEC-ED099-0034,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00118,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,118,"Phase A verification checks that source-grounding gaps remain TBD, assumptions, or conflict-table entries.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L90|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0034,73a56af83a18,IN,SEC-ED099-0034,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00119,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,119,"Phase A verification checks that no implementation code, schema files, protected standards data, proprietary examples, or professional/release/compatibility claims were introduced.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L91|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0034,b3fc95c18831,IN,SEC-ED099-0034,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00120,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,120,Future implementation verification remains TBD and should be defined only after the PCF profile and writer tranche are sealed.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L93|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0034,1bd45344be12,IN,SEC-ED099-0034,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00121,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,121,"The deliverable should retain or produce a PCF subset profile, PCF target file, export manifest, stable ID sidecar map, diagnostics, loss report, invented fixture provenance records, and run records for TASK execution and validation.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L97|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0035,fbc7af8f8e86,IN,SEC-ED099-0035,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00122,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,122,"DEL-17-07 shall define and later implement a conservative PCF subset exporter producing a PCF subset profile, PCF writer behavior, unsupported behavior report, and invented fixtures.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L5|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0038,84c2c4972b21,IN,SEC-ED099-0038,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00123,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,123,"DEL-17-07 shall not claim PCF completeness, CAEPIPE compatibility, solver validation, release readiness, code compliance, professional acceptance, or formal external-tool approval, and shall not implement schema changes or code in this Phase A four-document pass.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L7|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0038,027619cdb230,IN,SEC-ED099-0038,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00124,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,124,DEL-17-07-REQ-001: the PCF subset profile shall consume DEL-17-01 as the source-basis authority for PCF target behavior claims.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L15|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0040,adfb3cecc46a,IN,SEC-ED099-0040,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00125,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,125,"DEL-17-07-REQ-002: the PCF subset profile shall consume DEL-17-02 for export package, profile, stable ID map, manifest, and loss-report rules.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L16|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0040,2cd64f31e640,IN,SEC-ED099-0040,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00126,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,126,"DEL-17-07-REQ-003: target behavior not supported by admitted public/project-owned evidence shall remain TBD, delegated, unsupported, or loss-reported.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L17|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0040,59b3a112ddba,IN,SEC-ED099-0040,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00127,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,127,DEL-17-07-REQ-004: the exporter shall not rely on hidden translator defaults for stress-relevant or identity-relevant behavior.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L18|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0040,3047a24d68ef,IN,SEC-ED099-0040,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00128,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,128,"DEL-17-07-REQ-010: the PCF profile shall declare target_family = PCF and include profile ID, profile version, target version basis, source-basis IDs, and boundary notes.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L24|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0041,ef9a6f4e19bf,IN,SEC-ED099-0041,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00129,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,129,"DEL-17-07-REQ-011: the PCF profile shall declare unit policy, coordinate policy, stable-ID policy, line/component identity policy, and loss-report policy.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L25|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0041,70ac0e7e7d30,IN,SEC-ED099-0041,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00130,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,130,DEL-17-07-REQ-012: the target version basis shall remain TBD until public evidence or human project authority selects a first PCF target profile.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L26|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0041,50de95f9e599,IN,SEC-ED099-0041,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00131,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,131,"DEL-17-07-REQ-013: the profile shall classify each candidate entity family as exported, omitted, approximated, delegated, unsupported, or TBD.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L27|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0041,fde19871d001,IN,SEC-ED099-0041,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00132,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,132,DEL-17-07-REQ-014: the initial candidate subset shall be limited to the plan-listed PCF entities and attributes unless later source review narrows or expands it.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L28|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0041,dcecad976beb,IN,SEC-ED099-0041,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00133,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,133,"DEL-17-07-REQ-015: the PCF profile shall carry DEL-17-01, DEL-17-02, CAEPIPE-PCF, and PLAN-EXPORT-INTEROP source-basis references; missing references shall block package acceptance.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L29|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0041,61722fcc895f,IN,SEC-ED099-0041,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
