AtomicUnitID,SourceDoc,SourcePrefix,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes,CategoryID,CategoryAssignmentStatus,CategoryAssignmentMethod,CategoryAssignmentConfidence,CategoryCandidateIDs,CategoryAssignmentRationale,KnowledgeTypeIDs,SubjectIDs,DecisionRef,OpenIssue,PrimaryKnowledgeTypeID,PrimarySubjectID,AssociatedCategoryIDs,AssociatedKnowledgeTypeIDs,AssociatedSubjectIDs,CrossCategoryAssociationRationale,Gate4AssignmentStatus,Gate4AssignmentMethod,Gate4AssignmentConfidence,Gate4CandidateSubjectIDs,Gate4AssignmentRationale
HBA-TL001-00001,SRC-TOOLS-REGISTRY,TL001,1,"Chirality deterministic tools codify repeatable, LLM-independent operations for agents to invoke during pipeline execution.",@repo/tools/REGISTRY.md:L0003|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0001,c77e754147a9,IN,SEC-TL001-0001,UNIT-TL001-0001,,,CAT-004,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-004:3;CAT-005:2;CAT-008:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=3; second_score=2; matched=deterministic tool.,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-04-03-02_Tool-Registry:6;SUB-04-03-01_Toolmaker-Contracts:2;SUB-04-01-01_TASK-Brief-Schema:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-04-03-02_Tool-Registry:6;SUB-04-03-01_Toolmaker-Contracts:2;SUB-04-01-01_TASK-Brief-Schema:1.
HBA-TL001-00093,SRC-TOOLS-REGISTRY,TL001,93,`flag_duplicate_valve_candidates.py` surfaces repeated true valve tag values and tag-profile conflicts without treating line or spec text as duplicate tags.,@repo/tools/REGISTRY.md:L0144|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0010,fc39bf6f9aba,IN,SEC-TL001-0010,UNIT-TL001-0001,,,CAT-008,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-008:4;CAT-002:2;CAT-005:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=4; second_score=2; matched=valve.,KTY-08-03_Drawing-and-PID-Extraction,SUB-08-03-02_Valve-Symbol-Instances,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-03_Drawing-and-PID-Extraction,SUB-08-03-02_Valve-Symbol-Instances,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-08-03-02_Valve-Symbol-Instances:2;SUB-08-04-01_Equipment-Extraction:2;SUB-08-01-01_Page-Transcription:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-08-03-02_Valve-Symbol-Instances:2;SUB-08-04-01_Equipment-Extraction:2;SUB-08-01-01_Page-Transcription:1.
HBA-TL001-00094,SRC-TOOLS-REGISTRY,TL001,94,`reconcile_basic_vs_detailed.py` compares basic and detailed P&ID valve counts and flags page-level deltas outside threshold.,@repo/tools/REGISTRY.md:L0145|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0010,8a2885f0f3d1,IN,SEC-TL001-0010,UNIT-TL001-0001,,,CAT-008,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-008:9;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=9; second_score=2; matched=p&id,valve.",KTY-08-03_Drawing-and-PID-Extraction,SUB-08-03-02_Valve-Symbol-Instances,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-03_Drawing-and-PID-Extraction,SUB-08-03-02_Valve-Symbol-Instances,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-08-03-02_Valve-Symbol-Instances:2;SUB-08-01-01_Page-Transcription:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-08-03-02_Valve-Symbol-Instances:2;SUB-08-01-01_Page-Transcription:1.
HBA-TL001-00095,SRC-TOOLS-REGISTRY,TL001,95,Pipe Specs tools deterministically extract Millenia Engineering Piping Class PDF specs into per-spec and per-revision CSV folders.,@repo/tools/REGISTRY.md:L0149|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0011,33d1c0fcfcea,IN,SEC-TL001-0011,UNIT-TL001-0001,,,CAT-008,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,MEDIUM,CAT-008:6;CAT-001:3;CAT-002:2;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=6; second_score=3; matched=pdf,extract.",KTY-08-05_External-Extraction-Tools,SUB-08-05-02_Extraction-Artifacts,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-05_External-Extraction-Tools,SUB-08-05-02_Extraction-Artifacts,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-08-05-02_Extraction-Artifacts:2;SUB-08-01-01_Page-Transcription:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-08-05-02_Extraction-Artifacts:2;SUB-08-01-01_Page-Transcription:1.
HBA-TL001-00096,SRC-TOOLS-REGISTRY,TL001,96,"Pipe Specs extraction uses PyMuPDF as the only dependency and uses no LLM, network, or API keys.",@repo/tools/REGISTRY.md:L0149|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0011,320509e11d34,IN,SEC-TL001-0011,UNIT-TL001-0001,,,CAT-008,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-008:9;CAT-009:3;CAT-002:2;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=9; second_score=3; matched=pdf,extract,extraction.",KTY-08-01_PDF2MD-Extraction,SUB-08-01-01_Page-Transcription,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-01_PDF2MD-Extraction,SUB-08-01-01_Page-Transcription,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-08-01-01_Page-Transcription:1,Assigned by KEYWORD_SOURCE_RULES; score=1; candidates=SUB-08-01-01_Page-Transcription:1.
HBA-TL001-00097,SRC-TOOLS-REGISTRY,TL001,97,`extract_pipe_spec.py` extracts one Pipe Spec PDF into per-spec and per-revision folders and writes CSVs or diagnostics by parse status.,@repo/tools/REGISTRY.md:L0153|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0011,0a9689501e13,IN,SEC-TL001-0011,UNIT-TL001-0001,,,CAT-008,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,MEDIUM,CAT-008:6;CAT-002:2;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=6; second_score=2; matched=pdf,extract.",KTY-08-04_Equipment-and-Estimate-Extraction,SUB-08-04-01_Equipment-Extraction,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-04_Equipment-and-Estimate-Extraction,SUB-08-04-01_Equipment-Extraction,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-08-04-01_Equipment-Extraction:2;SUB-08-01-01_Page-Transcription:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-08-04-01_Equipment-Extraction:2;SUB-08-01-01_Page-Transcription:1.
HBA-TL001-00098,SRC-TOOLS-REGISTRY,TL001,98,"`extract_pipe_specs_batch.py` iterates Pipe Spec PDFs alphabetically, calls the extractor in-process, and aggregates an extraction summary CSV.",@repo/tools/REGISTRY.md:L0154|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0011,77b98a5266b7,IN,SEC-TL001-0011,UNIT-TL001-0001,,,CAT-008,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-008:9;CAT-007:3;CAT-002:2;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=9; second_score=3; matched=pdf,extract,extraction.",KTY-08-04_Equipment-and-Estimate-Extraction,SUB-08-04-01_Equipment-Extraction,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-04_Equipment-and-Estimate-Extraction,SUB-08-04-01_Equipment-Extraction,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-08-04-01_Equipment-Extraction:2;SUB-08-05-02_Extraction-Artifacts:2;SUB-08-01-01_Page-Transcription:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-08-04-01_Equipment-Extraction:2;SUB-08-05-02_Extraction-Artifacts:2;SUB-08-01-01_Page-Transcription:1.
HBA-TL001-00099,SRC-TOOLS-REGISTRY,TL001,99,"`validate_pipe_spec_outputs.py` validates Pipe Spec output trees for CSV schemas, provenance, file presence by parse status, and optional source-PDF SHA-256 checks.",@repo/tools/REGISTRY.md:L0155|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0011,a6277de8dafa,IN,SEC-TL001-0011,UNIT-TL001-0001,,,CAT-008,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-008:3;CAT-002:2;CAT-005:2;CAT-006:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=3; second_score=2; matched=pdf.,KTY-08-04_Equipment-and-Estimate-Extraction,SUB-08-04-01_Equipment-Extraction,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-04_Equipment-and-Estimate-Extraction,SUB-08-04-01_Equipment-Extraction,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-08-04-01_Equipment-Extraction:2;SUB-08-05-02_Extraction-Artifacts:2;SUB-08-01-01_Page-Transcription:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-08-04-01_Equipment-Extraction:2;SUB-08-05-02_Extraction-Artifacts:2;SUB-08-01-01_Page-Transcription:1.
HBA-TL001-00100,SRC-TOOLS-REGISTRY,TL001,100,`assemble_equipment_master_csv.py` assembles per-KTY Equipment Extract markdown files into a consolidated equipment master CSV.,@repo/tools/REGISTRY.md:L0161|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0012,af53c8e1e0ee,IN,SEC-TL001-0012,UNIT-TL001-0001,,,CAT-008,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,MEDIUM,CAT-008:7;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=7; second_score=2; matched=equipment,extract.",KTY-08-04_Equipment-and-Estimate-Extraction,SUB-08-04-01_Equipment-Extraction,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-04_Equipment-and-Estimate-Extraction,SUB-08-04-01_Equipment-Extraction,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-08-04-01_Equipment-Extraction:6;SUB-08-01-01_Page-Transcription:3;SUB-08-05-02_Extraction-Artifacts:2,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-08-04-01_Equipment-Extraction:6;SUB-08-01-01_Page-Transcription:3;SUB-08-05-02_Extraction-Artifacts:2.
HBA-TL001-00101,SRC-TOOLS-REGISTRY,TL001,101,"Decomposition tools provide per-source skeleton lift, dispatch-unit planning, HTML rendering, and atom and vocabulary merge support for DOMAIN_DECOMP Phase-2 fan-out.",@repo/tools/REGISTRY.md:L0165|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,0a98a4fe2aa8,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-003,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-003:9;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=9; second_score=2; matched=decomp,decomposition,skeleton.",KTY-03-03_Atomization-and-Ledger,SUB-03-03-02_Ledger-Merge,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-03-03_Atomization-and-Ledger,SUB-03-03-02_Ledger-Merge,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-03-03-02_Ledger-Merge:8;SUB-03-02-02_Skeleton-and-Dispatch:2;SUB-03-03-01_Atomic-Units:2;SUB-03-01-01_Gate-Sequence:1,Assigned by KEYWORD_SOURCE_RULES; score=8; candidates=SUB-03-03-02_Ledger-Merge:8;SUB-03-02-02_Skeleton-and-Dispatch:2;SUB-03-03-01_Atomic-Units:2;SUB-03-01-01_Gate-Sequence:1.
HBA-TL001-00102,SRC-TOOLS-REGISTRY,TL001,102,"`build_source_skeleton.py` builds a deterministic heading-based source skeleton with line ranges, asset references, front/back-matter flags, and a dispatch-unit plan.",@repo/tools/REGISTRY.md:L0169|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,132d617b6bcf,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-003,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-003:3;CAT-005:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=3; second_score=2; matched=skeleton.,KTY-03-02_Source-Intake-and-Skeletons,SUB-03-02-02_Skeleton-and-Dispatch,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-03-02_Source-Intake-and-Skeletons,SUB-03-02-02_Skeleton-and-Dispatch,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-03-02-02_Skeleton-and-Dispatch:2;SUB-03-01-01_Gate-Sequence:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-03-02-02_Skeleton-and-Dispatch:2;SUB-03-01-01_Gate-Sequence:1.
HBA-TL001-00103,SRC-TOOLS-REGISTRY,TL001,103,`build_source_skeleton.py` clusters adjacent in-scope sections up to a token budget and avoids splitting under-threshold sections.,@repo/tools/REGISTRY.md:L0169|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,15f00b6c0ee5,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-003,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-003:3;CAT-005:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=3; second_score=2; matched=skeleton.,KTY-03-01_Decomposition-Gate-Lifecycle,SUB-03-01-01_Gate-Sequence,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-03-01_Decomposition-Gate-Lifecycle,SUB-03-01-01_Gate-Sequence,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-03-01-01_Gate-Sequence:1,Assigned by KEYWORD_SOURCE_RULES; score=1; candidates=SUB-03-01-01_Gate-Sequence:1.
HBA-TL001-00104,SRC-TOOLS-REGISTRY,TL001,104,`build_toc_priors.py` creates a cross-source TOC reconciliation prior as a side-by-side matrix and keyword-overlap alignment CSV.,@repo/tools/REGISTRY.md:L0170|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,96a0e337a24d,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-006,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-006:4;CAT-005:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=4; second_score=2; matched=reconciliation.,KTY-06-02_Review-and-Reconciliation,SUB-06-02-02_Reconciliation,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-06-02_Review-and-Reconciliation,SUB-06-02-02_Reconciliation,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-06-02-02_Reconciliation:2;SUB-06-01-01_Decomposition-and-Governance-Audits:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-06-02-02_Reconciliation:2;SUB-06-01-01_Decomposition-and-Governance-Audits:1.
HBA-TL001-00105,SRC-TOOLS-REGISTRY,TL001,105,`merge_vocabulary_seeds.py` consolidates per-source vocabulary seed CSVs into `Vocabulary_Map.csv` by case-insensitive CandidateTerm grouping.,@repo/tools/REGISTRY.md:L0171|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,f48f0b74ee52,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-004,REFINED_GATE3,BOUNDARY_RULE_REFINEMENT,MEDIUM,CAT-005:2,G3BR-004: Generic deterministic tool mechanics route to CAT-004.,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,GATE3_CATEGORY_PROPOSAL;G3BR-004;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-04-03-02_Tool-Registry:6;SUB-04-01-01_TASK-Brief-Schema:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-04-03-02_Tool-Registry:6;SUB-04-01-01_TASK-Brief-Schema:1.
HBA-TL001-00106,SRC-TOOLS-REGISTRY,TL001,106,"`merge_source_atomizations.py` per-source mode assigns stable HBA IDs, validates LocalSeq and ContentHash, dedupes by ContentHash, and writes a source atomic-unit CSV.",@repo/tools/REGISTRY.md:L0172|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,9f09f9985127,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-005,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-005:9;CAT-003:6;CAT-006:2;CAT-008:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=9; second_score=6; matched=contenthash,hash,source-default.",KTY-05-01_SourceRef-and-Hash-Provenance,SUB-05-01-02_ContentHash-Discipline,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-05-01_SourceRef-and-Hash-Provenance,SUB-05-01-02_ContentHash-Discipline,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-05-01-02_ContentHash-Discipline:2;SUB-05-03-01_BM25-Dense-Hybrid:2;SUB-05-01-01_SourceRef-Forms:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-05-01-02_ContentHash-Discipline:2;SUB-05-03-01_BM25-Dense-Hybrid:2;SUB-05-01-01_SourceRef-Forms:1.
HBA-TL001-00107,SRC-TOOLS-REGISTRY,TL001,107,"`merge_source_atomizations.py` cross-source mode concatenates per-source ledgers, checks prefix and AtomicUnitID uniqueness, warns on unresolved Corrects refs, and writes `Atomic_Domain_Ledger.csv`.",@repo/tools/REGISTRY.md:L0172|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,e62c71d323bc,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-003,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,MEDIUM,CAT-003:6;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=6; second_score=2; matched=atomic,atomization.",KTY-03-03_Atomization-and-Ledger,SUB-03-03-02_Ledger-Merge,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-03-03_Atomization-and-Ledger,SUB-03-03-02_Ledger-Merge,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-03-03-02_Ledger-Merge:8;SUB-03-01-01_Gate-Sequence:1,Assigned by KEYWORD_SOURCE_RULES; score=8; candidates=SUB-03-03-02_Ledger-Merge:8;SUB-03-01-01_Gate-Sequence:1.
HBA-TL001-00108,SRC-TOOLS-REGISTRY,TL001,108,`build_atomization_brief.py` renders a documented INIT-TASK brief for one `domain-source-atomize` dispatch unit.,@repo/tools/REGISTRY.md:L0173|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,e247b2a81f7f,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-003,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-003:12;CAT-009:3;CAT-004:2;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=12; second_score=3; matched=atomization,atomize,dispatch unit.",KTY-03-02_Source-Intake-and-Skeletons,SUB-03-02-02_Skeleton-and-Dispatch,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-03-02_Source-Intake-and-Skeletons,SUB-03-02-02_Skeleton-and-Dispatch,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-03-02-02_Skeleton-and-Dispatch:4;SUB-03-01-01_Gate-Sequence:1,Assigned by KEYWORD_SOURCE_RULES; score=4; candidates=SUB-03-02-02_Skeleton-and-Dispatch:4;SUB-03-01-01_Gate-Sequence:1.
HBA-TL001-00109,SRC-TOOLS-REGISTRY,TL001,109,"`render_source_html.py` renders the per-source section and atom review surface for Gate 1.5-S, Gate 2, and Gate 5.",@repo/tools/REGISTRY.md:L0174|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,7d20df6a3328,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-006,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-006:4;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=4; second_score=2; matched=review,gate.",KTY-06-02_Review-and-Reconciliation,SUB-06-02-01_Formal-Review,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-06-02_Review-and-Reconciliation,SUB-06-02-01_Formal-Review,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-06-02-01_Formal-Review:2;SUB-06-01-01_Decomposition-and-Governance-Audits:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-06-02-01_Formal-Review:2;SUB-06-01-01_Decomposition-and-Governance-Audits:1.
HBA-TL001-00110,SRC-TOOLS-REGISTRY,TL001,110,`render_source_html.py` writes a companion source section-nodes CSV for section-level retrieval indexing.,@repo/tools/REGISTRY.md:L0174|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,f4b5e3c9b93d,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-005,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,MEDIUM,CAT-005:6,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=6; second_score=0; matched=retrieval,source-default.",KTY-05-01_SourceRef-and-Hash-Provenance,SUB-05-01-01_SourceRef-Forms,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-05-01_SourceRef-and-Hash-Provenance,SUB-05-01-01_SourceRef-Forms,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-05-01-01_SourceRef-Forms:1,Assigned by KEYWORD_SOURCE_RULES; score=1; candidates=SUB-05-01-01_SourceRef-Forms:1.
HBA-TL001-00111,SRC-TOOLS-REGISTRY,TL001,111,"`source_audit/audit_figures.py` renders a per-figure Gate 1.5-F review surface with crop image, caption, and accept/flag controls.",@repo/tools/REGISTRY.md:L0175|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,30950d5f60b4,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-006,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-006:8;CAT-008:8;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=8; second_score=8; matched=audit,review,gate.",KTY-06-02_Review-and-Reconciliation,SUB-06-02-01_Formal-Review,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,TRUE,KTY-06-02_Review-and-Reconciliation,SUB-06-02-01_Formal-Review,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-06-02-01_Formal-Review:2;SUB-06-05-02_Backcheck-Loops:2;SUB-06-01-01_Decomposition-and-Governance-Audits:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-06-02-01_Formal-Review:2;SUB-06-05-02_Backcheck-Loops:2;SUB-06-01-01_Decomposition-and-Governance-Audits:1.
HBA-TL001-00112,SRC-TOOLS-REGISTRY,TL001,112,"`source_audit/audit_tables.py` renders a per-table Gate 1.5-T review surface with crop, caption, XLSX or JSON links, and accept/flag controls.",@repo/tools/REGISTRY.md:L0176|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0013,3329e815ac93,IN,SEC-TL001-0013,UNIT-TL001-0001,,,CAT-006,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-006:8;CAT-008:5;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=8; second_score=5; matched=audit,review,gate.",KTY-06-02_Review-and-Reconciliation,SUB-06-02-01_Formal-Review,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-06-02_Review-and-Reconciliation,SUB-06-02-01_Formal-Review,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-06-02-01_Formal-Review:2;SUB-06-05-02_Backcheck-Loops:2;SUB-06-01-01_Decomposition-and-Governance-Audits:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-06-02-01_Formal-Review:2;SUB-06-05-02_Backcheck-Loops:2;SUB-06-01-01_Decomposition-and-Governance-Audits:1.
