FindingID,AtomicUnitID,SourceDoc,AssignedCategoryID,CandidateCategoryIDs,FindingType,Severity,Status,Evidence,Recommendation
G3F-00070,HBA-AG003-00165,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Step 13 compiles Decomp_Coverage_IssueLog.csv.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00071,HBA-AG003-00166,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-003,CAT-003:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The issue log CSV columns are IssueID, CheckNumber, Severity, EntityType, ConcreteLabel, EntityID, Description, DecompositionRef, and FilesystemRef.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00072,HBA-AG003-00167,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Step 13 compiles Decomp_Coverage_Matrix.csv.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00073,HBA-AG003-00168,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The coverage matrix CSV columns are DeliverableID, PackageID, FolderExists, ContextPresent, ContextMatch, ArtifactCoverage, ObjectivesMapped, LifecycleState, and IssueCount.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00074,HBA-AG003-00171,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Step 13 compiles coverage_summary.json.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00075,HBA-AG003-00177,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"A valid AUDIT_DECOMP run includes Decomp_Coverage_Report.md, Decomp_Coverage_IssueLog.csv, Decomp_Coverage_Matrix.csv, and coverage_summary.json.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00076,HBA-AG003-00180,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"When EXPECTED_SOURCE_SNAPSHOT is provided, the report and coverage_summary.json cite it explicitly.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00077,HBA-AG003-00183,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-003,CAT-003:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,A valid AUDIT_DECOMP run does not modify the decomposition document.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00078,HBA-AG003-00186,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The DecompCoverage snapshot folder contains Brief.md, RUN_SUMMARY.md, QA_Report.md, Decision_Log.md, Decomp_Coverage_Report.md, issue log CSV, coverage matrix CSV, and coverage_summary.json.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00079,HBA-AG003-00190,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5;CAT-009:3;CAT-010:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Issue log EntityType values include PARTITION, PRODUCTION_UNIT, OBJECTIVE, ATOMIC_UNIT, CONTEXT, ARTIFACT, DERIVATIVE_SURFACE, SNAPSHOT, and HANDOFF_STATE.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00080,HBA-AG003-00194,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-003,CAT-003:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Issue log DecompositionRef stores the decomposition document section and row or line.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00081,HBA-AG003-00197,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Coverage matrix PartitionID is the parent partition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00082,HBA-AG003-00198,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5;CAT-002:2;CAT-010:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Coverage matrix ConcreteProductionUnitLabel is the variant-specific production unit label.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00083,HBA-AG003-00199,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5;CAT-002:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Coverage matrix ConcretePartitionLabel is the variant-specific partition label.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00084,HBA-AG003-00200,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Coverage matrix FolderExists is a boolean.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00085,HBA-AG003-00201,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Coverage matrix ContextPresent is a boolean.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00086,HBA-AG003-00202,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Coverage matrix ContextMatch values are MATCH, PARTIAL, MISMATCH, and MISSING.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00087,HBA-AG003-00203,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Coverage matrix ArtifactCoverage is recorded as found over expected.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00088,HBA-AG003-00204,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Coverage matrix ObjectivesMapped is recorded as mapped over declared.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00089,HBA-AG003-00205,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Coverage matrix LifecycleState comes from _STATUS.md or UNKNOWN.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00090,HBA-AG003-00206,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:6;CAT-003:5;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Coverage matrix IssueCount stores the number of issues for the deliverable.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00091,HBA-AG003-00207,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-003,CAT-003:6;CAT-006:6;CAT-002:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The decomposition document is the root of downstream structure.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00092,HBA-AG003-00208,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-003,CAT-003:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"When the decomposition diverges from the filesystem, downstream agents operate on stale assumptions.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00093,HBA-AG003-00209,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-003,CAT-003:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,AUDIT_DECOMP catches decomposition-filesystem divergence early and cheaply.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00094,HBA-AG003-00210,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-003,CAT-003:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,AUDIT_DECOMP is rerunnable after any scope change.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00095,HBA-AG003-00213,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-003,CAT-003:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"For DOMAIN, AUDIT_DECOMP judges the active decomposition package rather than only the main markdown.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00096,HBA-AG003-00216,SRC-AGENTS-AGENT-AUDIT-DECOMP,CAT-006,CAT-006:9;CAT-007:8;CAT-003:3;CAT-002:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The package-shape conformance check surfaces monolithic main documents, derived publication authority confusion, and insufficient role discoverability.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00097,HBA-AG004-00015,SRC-AGENTS-AGENT-AUDIT-DEP-CLOSURE,CAT-002,CAT-002:10;CAT-006:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Conflict resolution precedence is PROTOCOL, SPEC, STRUCTURE, then RATIONALE.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00098,HBA-AG005-00001,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-006,CAT-006:6;CAT-001:5;CAT-009:3;CAT-004:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,AUDIT_EPISTEMIC is a Type 2 task agent that audits deliverable content against the epistemic ontology defined in TYPES.md section 10.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00099,HBA-AG005-00002,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6;CAT-009:3;CAT-003:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"AUDIT_EPISTEMIC evaluates epistemic label coverage, provenance attachment, gap visibility, conflict detection, warrant lifecycle state, cross-document consistency, and dependency register provenance completeness.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00100,HBA-AG005-00003,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,AUDIT_EPISTEMIC operationalizes the epistemology pillar from DIRECTIVE.md section 2 by connecting the philosophical framework to actual content quality.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00101,HBA-AG005-00004,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"AUDIT_EPISTEMIC asks whether the epistemic state of deliverable claims is visible, warranted, and consistent.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00102,HBA-AG005-00015,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-006,CAT-006:6;CAT-002:5;CAT-001:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,PROTOCOL has highest precedence for sequencing and interaction rules.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00103,HBA-AG005-00020,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-006,CAT-006:6;CAT-001:5;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,AUDIT_EPISTEMIC audits epistemic state for one or more deliverable folders against the ontology defined in TYPES.md section 10.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00104,HBA-AG005-00032,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,AUDIT_EPISTEMIC must not guess epistemic labels or warrant states.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00105,HBA-AG005-00035,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Claim, Warrant, Status, Gap, Conflict, and Ruling are the authoritative epistemic primitives.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00106,HBA-AG005-00036,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-006,CAT-006:6;CAT-001:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,AUDIT_EPISTEMIC must not introduce terminology that replaces the authoritative epistemic ontology vocabulary.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00107,HBA-AG005-00042,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-006,CAT-006:6;CAT-009:6;CAT-001:3;CAT-004:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The INIT-TASK brief purpose is epistemic audit of deliverable content against TYPES.md section 10.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00108,HBA-AG005-00049,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-006,CAT-006:6;CAT-008:6;CAT-001:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,DEEP audit depth adds semantic claim extraction for unlabeled non-trivial prose claims.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00109,HBA-AG005-00053,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-006,CAT-006:6;CAT-001:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Brief constraints include using the epistemic ontology from TYPES.md section 10.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00110,HBA-AG005-00094,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Pass 3 scans all documents for explicit gaps and potential unwarranted claims.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00111,HBA-AG005-00096,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,A potential unwarranted claim lacks both a source citation and a TBD marker.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00112,HBA-AG005-00097,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,A potential unwarranted claim is not labeled as ASSUMPTION or PROPOSAL.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00113,HBA-AG005-00098,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6;CAT-002:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"A potential unwarranted claim appears to state specific technical content such as numeric values, material selections, standards, or design parameters.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00114,HBA-AG005-00101,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6;CAT-002:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Potential unwarranted claims receive WARNING severity for specific technical values and INFO severity for general statements.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00115,HBA-AG005-00102,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Gap count equals total explicit TBD markers plus potential unwarranted claims.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00116,HBA-AG005-00112,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Pass 5 classifies warrant state for each claim identified in Passes 1 through 3.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00117,HBA-AG005-00113,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"UNWARRANTED applies when a claim exists without source citation and its status is TBD, PROPOSAL, or unlabeled.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00118,HBA-AG005-00117,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Pass 5 produces a warrant state distribution for the deliverable.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00119,HBA-AG005-00118,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The warrant state distribution includes counts and percentages for each warrant state.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00120,HBA-AG005-00119,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-001,CAT-001:6;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Pass 5 identifies claims in critical sections that remain UNWARRANTED.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00121,HBA-AG005-00129,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-006,CAT-006:6;CAT-005:5;CAT-001:3;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Each ACTIVE dependency row must have a present, non-empty SourceRef that is not location TBD.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00122,HBA-AG005-00130,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,CAT-006,CAT-006:6;CAT-005:5;CAT-001:3;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Dependency provenance completeness equals ACTIVE rows with both EvidenceFile and SourceRef divided by total ACTIVE rows.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
